    # time       flux      error   full_mod       base    transit   det_flux
8560.920591   1.000010   0.000931   1.000004   1.000004   1.000000   1.000006
8560.921980   1.000532   0.000931   1.000004   1.000004   1.000000   1.000528
8560.923369   1.000168   0.000931   1.000004   1.000004   1.000000   1.000164
8560.924758   0.997760   0.000930   1.000004   1.000004   1.000000   0.997756
8560.926147   0.999949   0.000930   1.000004   1.000004   1.000000   0.999945
8560.927535   1.002286   0.000932   1.000004   1.000004   1.000000   1.002282
8560.928924   1.000512   0.000931   1.000004   1.000004   1.000000   1.000508
8560.930313   0.999772   0.000930   1.000004   1.000004   1.000000   0.999768
8560.931702   1.001296   0.000931   1.000004   1.000004   1.000000   1.001292
8560.933091   1.002932   0.000931   1.000004   1.000004   1.000000   1.002928
8560.934480   0.999001   0.000930   1.000004   1.000004   1.000000   0.998997
8560.935869   1.002506   0.000932   1.000004   1.000004   1.000000   1.002502
8560.937257   0.999652   0.000931   1.000004   1.000004   1.000000   0.999648
8560.938646   1.000662   0.000931   1.000004   1.000004   1.000000   1.000658
8560.940035   0.999193   0.000930   1.000004   1.000004   1.000000   0.999189
8560.941424   1.000053   0.000929   1.000004   1.000004   1.000000   1.000049
8560.942813   0.999170   0.000930   1.000004   1.000004   1.000000   0.999166
8560.944202   1.002260   0.000931   1.000004   1.000004   1.000000   1.002256
8560.945591   1.000451   0.000931   1.000004   1.000004   1.000000   1.000447
8560.946979   1.000681   0.000931   1.000004   1.000004   1.000000   1.000677
8560.948368   0.999994   0.000930   1.000004   1.000004   1.000000   0.999990
8560.949757   0.999928   0.000931   1.000004   1.000004   1.000000   0.999924
8560.951146   0.999447   0.000931   1.000004   1.000004   1.000000   0.999443
8560.952535   0.998487   0.000930   1.000004   1.000004   1.000000   0.998483
8560.953924   1.001817   0.000931   1.000004   1.000004   1.000000   1.001813
8560.955313   0.998775   0.000930   1.000004   1.000004   1.000000   0.998771
8560.956702   0.998800   0.000930   1.000004   1.000004   1.000000   0.998796
8560.958090   0.999825   0.000931   1.000004   1.000004   1.000000   0.999821
8560.959479   1.000175   0.000931   1.000004   1.000004   1.000000   1.000171
8560.960868   0.998519   0.000930   1.000004   1.000004   1.000000   0.998515
8560.962257   0.999892   0.000930   1.000004   1.000004   1.000000   0.999888
8560.963646   1.000651   0.000931   1.000004   1.000004   1.000000   1.000647
8560.965035   1.000944   0.000932   1.000004   1.000004   1.000000   1.000940
8560.966424   1.000935   0.000931   1.000004   1.000004   1.000000   1.000931
8560.967812   1.000743   0.000931   1.000004   1.000004   1.000000   1.000739
8560.969201   1.000690   0.000930   1.000004   1.000004   1.000000   1.000686
8560.970590   0.999872   0.000930   1.000004   1.000004   1.000000   0.999868
8560.971979   0.999229   0.000930   1.000004   1.000004   1.000000   0.999225
8560.973368   0.999795   0.000931   1.000004   1.000004   1.000000   0.999791
8560.974757   0.999280   0.000932   1.000004   1.000004   1.000000   0.999276
8560.976146   1.000227   0.000931   1.000004   1.000004   1.000000   1.000223
8560.977534   0.999631   0.000930   1.000004   1.000004   1.000000   0.999627
8560.978923   0.999465   0.000931   1.000004   1.000004   1.000000   0.999461
8560.980312   1.000048   0.000931   1.000004   1.000004   1.000000   1.000044
8560.981701   1.000591   0.000931   1.000004   1.000004   1.000000   1.000587
8560.983090   0.999709   0.000930   1.000004   1.000004   1.000000   0.999705
8560.984479   0.998454   0.000931   1.000004   1.000004   1.000000   0.998450
8560.985868   0.999414   0.000930   1.000004   1.000004   1.000000   0.999410
8560.987256   0.999881   0.000931   1.000004   1.000004   1.000000   0.999877
8560.988645   0.999127   0.000930   1.000004   1.000004   1.000000   0.999123
8560.990034   0.998845   0.000931   1.000004   1.000004   1.000000   0.998841
8560.991423   0.998456   0.000932   1.000004   1.000004   1.000000   0.998452
8560.992812   0.999181   0.000930   1.000004   1.000004   1.000000   0.999177
8560.994201   1.000684   0.000930   1.000004   1.000004   1.000000   1.000680
8560.995590   1.000815   0.000931   1.000004   1.000004   1.000000   1.000811
8560.996978   0.999681   0.000931   1.000004   1.000004   1.000000   0.999677
8560.998367   1.000996   0.000931   1.000004   1.000004   1.000000   1.000992
8560.999756   1.001328   0.000931   1.000004   1.000004   1.000000   1.001324
8561.001145   0.999149   0.000930   1.000004   1.000004   1.000000   0.999145
8561.002534   1.000139   0.000930   1.000004   1.000004   1.000000   1.000135
8561.003923   1.001187   0.000931   1.000004   1.000004   1.000000   1.001183
8561.005312   0.999719   0.000930   1.000004   1.000004   1.000000   0.999715
8561.006701   1.000700   0.000931   1.000004   1.000004   1.000000   1.000696
8561.008089   0.999630   0.000930   1.000004   1.000004   1.000000   0.999626
8561.009478   1.000428   0.000931   1.000004   1.000004   1.000000   1.000424
8561.010867   1.000506   0.000931   1.000004   1.000004   1.000000   1.000502
8561.012256   1.000864   0.000931   1.000004   1.000004   1.000000   1.000860
8561.013645   1.002322   0.000932   1.000004   1.000004   1.000000   1.002318
8561.015034   1.000025   0.000931   1.000004   1.000004   1.000000   1.000021
8561.016423   0.999847   0.000930   1.000004   1.000004   1.000000   0.999843
8561.017811   0.999825   0.000931   1.000004   1.000004   1.000000   0.999821
8561.019200   1.001121   0.000931   1.000004   1.000004   1.000000   1.001117
8561.020589   1.000396   0.000930   1.000004   1.000004   1.000000   1.000392
8561.021978   1.000094   0.000930   1.000004   1.000004   1.000000   1.000090
8561.023367   1.000228   0.000931   1.000004   1.000004   1.000000   1.000224
8561.024756   0.999712   0.000931   1.000004   1.000004   1.000000   0.999708
8561.026145   0.998863   0.000930   1.000004   1.000004   1.000000   0.998859
8561.027533   1.001157   0.000931   1.000004   1.000004   1.000000   1.001153
8561.028922   0.999096   0.000931   1.000004   1.000004   1.000000   0.999092
8561.030311   0.999697   0.000931   1.000004   1.000004   1.000000   0.999693
8561.031700   0.998992   0.000929   1.000004   1.000004   1.000000   0.998988
8561.033089   1.000687   0.000930   1.000004   1.000004   1.000000   1.000683
8561.034478   1.001124   0.000932   1.000004   1.000004   1.000000   1.001120
8561.035867   0.998749   0.000930   1.000004   1.000004   1.000000   0.998745
8561.037255   1.000209   0.000931   1.000004   1.000004   1.000000   1.000205
8561.038644   1.000208   0.000931   1.000004   1.000004   1.000000   1.000204
8561.040033   0.999427   0.000930   1.000004   1.000004   1.000000   0.999423
8561.041422   1.000653   0.000930   1.000004   1.000004   1.000000   1.000649
8561.042811   0.999118   0.000931   1.000004   1.000004   1.000000   0.999114
8561.044200   0.999839   0.000930   1.000004   1.000004   1.000000   0.999835
8561.045589   1.000244   0.000932   1.000004   1.000004   1.000000   1.000240
8561.046977   0.998860   0.000929   1.000004   1.000004   1.000000   0.998856
8561.048366   1.001513   0.000931   1.000004   1.000004   1.000000   1.001509
8561.049755   1.000416   0.000931   1.000004   1.000004   1.000000   1.000412
8561.051144   0.999781   0.000931   1.000004   1.000004   1.000000   0.999777
8561.052533   0.999541   0.000930   1.000004   1.000004   1.000000   0.999537
8561.053922   0.999672   0.000931   1.000004   1.000004   1.000000   0.999668
8561.055311   1.001114   0.000931   1.000004   1.000004   1.000000   1.001110
8561.056700   1.000581   0.000930   1.000004   1.000004   1.000000   1.000577
8561.058088   1.000060   0.000930   1.000004   1.000004   1.000000   1.000056
8561.059477   1.000486   0.000932   1.000004   1.000004   1.000000   1.000482
8561.060866   1.001468   0.000931   1.000004   1.000004   1.000000   1.001464
8561.062255   0.999873   0.000930   1.000004   1.000004   1.000000   0.999869
8561.063644   0.999880   0.000931   1.000004   1.000004   1.000000   0.999876
8561.065033   1.000755   0.000931   1.000004   1.000004   1.000000   1.000751
8561.066422   1.000491   0.000930   1.000004   1.000004   1.000000   1.000487
8561.067810   1.001443   0.000931   1.000004   1.000004   1.000000   1.001439
8561.069199   1.001693   0.000930   1.000004   1.000004   1.000000   1.001689
8561.070588   1.000439   0.000933   1.000004   1.000004   1.000000   1.000435
8561.071977   1.001547   0.000932   1.000004   1.000004   1.000000   1.001543
8561.073366   0.999376   0.000930   1.000004   1.000004   1.000000   0.999372
8561.074755   1.000107   0.000932   1.000004   1.000004   1.000000   1.000103
8561.076144   0.998269   0.000930   1.000004   1.000004   1.000000   0.998265
8561.077532   1.001376   0.000930   1.000004   1.000004   1.000000   1.001372
8561.078921   1.000571   0.000931   1.000004   1.000004   1.000000   1.000567
8561.080310   1.001602   0.000931   1.000004   1.000004   1.000000   1.001598
8561.081699   0.999456   0.000931   1.000004   1.000004   1.000000   0.999452
8561.083088   0.999438   0.000930   1.000004   1.000004   1.000000   0.999434
8561.084477   0.999557   0.000931   1.000004   1.000004   1.000000   0.999553
8561.085866   0.999533   0.000931   1.000004   1.000004   1.000000   0.999529
8561.087254   1.001970   0.000934   1.000004   1.000004   1.000000   1.001966
8561.088643   0.999057   0.000929   1.000004   1.000004   1.000000   0.999053
8561.090032   0.999931   0.000930   1.000004   1.000004   1.000000   0.999927
8561.091421   0.999365   0.000933   1.000004   1.000004   1.000000   0.999361
8561.092810   1.000816   0.000932   1.000004   1.000004   1.000000   1.000812
8561.094199   0.998458   0.000930   1.000004   1.000004   1.000000   0.998454
8561.095588   0.999826   0.000931   1.000004   1.000004   1.000000   0.999822
8561.096976   0.999015   0.000930   1.000004   1.000004   1.000000   0.999011
8561.098365   0.998642   0.000929   1.000004   1.000004   1.000000   0.998638
8561.099754   0.998477   0.000931   1.000004   1.000004   1.000000   0.998473
8561.101143   0.999562   0.000930   1.000004   1.000004   1.000000   0.999558
8561.102532   1.001077   0.000931   1.000004   1.000004   1.000000   1.001073
8561.103921   1.000024   0.000930   1.000004   1.000004   1.000000   1.000020
8561.105310   0.998629   0.000929   1.000004   1.000004   1.000000   0.998625
8561.106699   0.998852   0.000930   1.000004   1.000004   1.000000   0.998848
8561.108087   0.998756   0.000930   1.000004   1.000004   1.000000   0.998752
8561.109476   0.999539   0.000931   1.000004   1.000004   1.000000   0.999535
8561.110865   0.998850   0.000931   1.000004   1.000004   1.000000   0.998846
8561.112254   1.000354   0.000930   1.000004   1.000004   1.000000   1.000350
8561.113643   0.999313   0.000929   1.000004   1.000004   1.000000   0.999309
8561.115032   0.998604   0.000929   1.000004   1.000004   1.000000   0.998600
8561.116421   0.999968   0.000930   1.000004   1.000004   1.000000   0.999964
8561.117809   0.998521   0.000930   1.000004   1.000004   1.000000   0.998517
8561.119198   1.000049   0.000930   1.000004   1.000004   1.000000   1.000045
8561.120587   0.999464   0.000930   1.000004   1.000004   1.000000   0.999460
8561.121976   1.000024   0.000930   1.000004   1.000004   1.000000   1.000020
8561.123365   0.999470   0.000930   1.000004   1.000004   1.000000   0.999466
8561.124754   1.000740   0.000931   1.000004   1.000004   1.000000   1.000736
8561.126143   0.999272   0.000930   1.000004   1.000004   1.000000   0.999268
8561.127531   0.999757   0.000930   1.000004   1.000004   1.000000   0.999753
8561.128920   0.999874   0.000931   1.000004   1.000004   1.000000   0.999870
8561.130309   1.000017   0.000931   1.000004   1.000004   1.000000   1.000013
8561.131698   0.998802   0.000930   1.000004   1.000004   1.000000   0.998798
8561.133087   1.000811   0.000930   1.000004   1.000004   1.000000   1.000807
8561.134476   1.002097   0.000931   1.000004   1.000004   1.000000   1.002093
8561.135865   1.000148   0.000931   1.000004   1.000004   1.000000   1.000144
8561.137253   0.999714   0.000930   1.000004   1.000004   1.000000   0.999710
8561.138642   0.999583   0.000930   1.000004   1.000004   1.000000   0.999579
8561.140031   1.000491   0.000930   1.000004   1.000004   1.000000   1.000487
8561.141420   0.998673   0.000930   1.000004   1.000004   1.000000   0.998669
8561.142809   0.999260   0.000930   1.000004   1.000004   1.000000   0.999256
8561.144198   1.000025   0.000930   1.000004   1.000004   1.000000   1.000021
8561.145587   0.999313   0.000931   1.000004   1.000004   1.000000   0.999309
8561.146975   0.999438   0.000931   1.000004   1.000004   1.000000   0.999434
8561.148364   0.999884   0.000931   1.000004   1.000004   1.000000   0.999880
8561.149753   1.002247   0.000930   1.000004   1.000004   1.000000   1.002243
8561.151142   1.000261   0.000931   1.000004   1.000004   1.000000   1.000257
8561.152531   0.999169   0.000930   1.000004   1.000004   1.000000   0.999165
8561.153920   1.000519   0.000930   1.000004   1.000004   1.000000   1.000515
8561.155309   1.000684   0.000930   1.000004   1.000004   1.000000   1.000680
8561.156697   1.001973   0.000931   1.000004   1.000004   1.000000   1.001969
8561.158086   0.999332   0.000929   1.000004   1.000004   1.000000   0.999328
8561.159475   1.000513   0.000931   1.000004   1.000004   1.000000   1.000509
8561.160864   0.999820   0.000930   1.000004   1.000004   1.000000   0.999816
8561.162253   0.999675   0.000930   1.000004   1.000004   1.000000   0.999671
8561.163642   1.000568   0.000932   1.000004   1.000004   1.000000   1.000564
8561.165031   0.999558   0.000931   1.000004   1.000004   1.000000   0.999554
8561.166420   0.999429   0.000929   1.000004   1.000004   1.000000   0.999425
8561.167808   1.000240   0.000930   1.000004   1.000004   1.000000   1.000236
8561.169197   0.998835   0.000930   1.000004   1.000004   1.000000   0.998831
8561.170586   0.997180   0.000930   1.000004   1.000004   1.000000   0.997176
8561.171975   0.999977   0.000930   1.000004   1.000004   1.000000   0.999973
8561.173364   0.999130   0.000931   1.000004   1.000004   1.000000   0.999126
8561.174753   1.000468   0.000930   1.000004   1.000004   1.000000   1.000464
8561.176142   1.000533   0.000931   1.000004   1.000004   1.000000   1.000529
8561.177530   1.001255   0.000930   1.000004   1.000004   1.000000   1.001251
8561.178919   1.000485   0.000930   1.000004   1.000004   1.000000   1.000481
8561.180308   1.000058   0.000930   1.000004   1.000004   1.000000   1.000054
8561.181697   0.999976   0.000931   1.000004   1.000004   1.000000   0.999972
