# Time  Detrended_flux  flux_error  flux  GP_model  planets_model
8.042445170379999581e+03 1.000034988363336819e+00 9.302666342343359352e-05 1.000677895601776779e+00 1.000642884744954886e+00 1.000000000000000000e+00
8.042465602000000217e+03 1.000115909348661569e+00 9.302666342343359352e-05 1.000749386092474102e+00 1.000633403326445459e+00 1.000000000000000000e+00
8.042486033629999838e+03 1.000014797331450156e+00 9.302666342343359352e-05 1.000624870403625355e+00 1.000610064044855418e+00 1.000000000000000000e+00
8.042506465260000368e+03 9.999907583638539821e-01 9.302666342343359352e-05 1.000572185302953221e+00 1.000581432312485086e+00 1.000000000000000000e+00
8.042526896880000095e+03 9.999079019911674138e-01 9.302666342343359352e-05 1.000465004582675510e+00 1.000557153904273244e+00 1.000000000000000000e+00
8.042547328509999716e+03 9.999066015073116986e-01 9.302666342343359352e-05 1.000452681050488790e+00 1.000546130550947321e+00 1.000000000000000000e+00
8.042567760130000352e+03 9.998428369891562140e-01 9.302666342343359352e-05 1.000396945075370914e+00 1.000554195185198614e+00 1.000000000000000000e+00
8.042588191759999972e+03 9.998849990559156575e-01 9.302666342343359352e-05 1.000468055457121030e+00 1.000583123460953905e+00 1.000000000000000000e+00
8.042608623479999551e+03 9.999882590111378589e-01 9.302666342343359352e-05 1.000617488287753654e+00 1.000629236664476451e+00 1.000000000000000000e+00
8.042629055010000229e+03 1.000074630434280021e+00 9.302666342343359352e-05 1.000759438973844118e+00 1.000684757435819305e+00 1.000000000000000000e+00
8.042649486629999956e+03 1.000110739715377450e+00 9.302666342343359352e-05 1.000852165551256778e+00 1.000741343739684597e+00 1.000000000000000000e+00
8.042669918360000338e+03 1.000070414851691236e+00 9.302666342343359352e-05 1.000863718862681884e+00 1.000793248154539405e+00 1.000000000000000000e+00
8.042690349880000213e+03 1.000088134103069626e+00 9.302666342343359352e-05 1.000926766933601941e+00 1.000838558924893595e+00 1.000000000000000000e+00
8.042710781509999833e+03 1.000073659440228191e+00 9.302666342343359352e-05 1.000952224230205356e+00 1.000878500080153000e+00 1.000000000000000000e+00
8.042731213230000321e+03 9.999701683937491925e-01 9.302666342343359352e-05 1.000887675729229986e+00 1.000917534707014944e+00 1.000000000000000000e+00
8.042751644760000090e+03 9.999711473874495216e-01 9.302666342343359352e-05 1.000933548877451562e+00 1.000962429258600572e+00 1.000000000000000000e+00
8.042772076379999817e+03 9.999263103763961213e-01 9.302666342343359352e-05 1.000945702360898748e+00 1.001019467108650085e+00 1.000000000000000000e+00
8.042792508110000199e+03 9.998951424685568190e-01 9.302666342343359352e-05 1.000988534637541783e+00 1.001093506831411961e+00 1.000000000000000000e+00
8.042812939630000074e+03 9.998216572404211577e-01 9.302666342343359352e-05 1.001008060233993469e+00 1.001186614617697757e+00 1.000000000000000000e+00
8.042894666230000439e+03 1.000331018175765418e+00 9.302666342343359352e-05 1.001977097980854881e+00 1.001645535103061535e+00 1.000000000000000000e+00
