8163.880344  0.999586  0.001189  34.40  20.17  1.60 10.09    31.40    35.00
8163.880906  1.002366  0.001192  36.14  18.70  1.60 10.26    31.28    35.00
8163.881462  1.001175  0.001201  36.00  19.50  1.61 11.10    31.39    35.00
8163.882025  1.000160  0.001200  36.66  19.37  1.61 10.63    31.52    35.00
8163.882580  1.001881  0.001212  38.97  18.26  1.62  9.80    31.74    35.00
8163.883133  0.999849  0.001221  39.37  17.79  1.63 11.21    31.83    35.00
8163.883693  1.002041  0.001224  40.76  18.23  1.63 11.13    32.01    35.00
8163.884244  1.001121  0.001233  42.69  17.22  1.64 10.60    32.18    35.00
8163.884800  1.002925  0.001235  43.58  16.27  1.64 10.41    32.44    35.00
8163.885357  1.001835  0.001245  43.58  16.13  1.65 10.57    32.91    35.00
8163.885912  1.001196  0.001255  45.10  15.08  1.66 10.97    33.28    35.00
8163.886467  1.001375  0.001255  46.08  15.35  1.66 10.83    33.98    35.00
8163.887021  1.001225  0.001266  47.55  15.11  1.67 10.73    34.52    35.00
8163.887580  0.999898  0.001275  48.63  14.75  1.68 10.43    35.19    35.00
8163.888135  1.000343  0.001276  51.04  14.44  1.68 10.65    35.70    35.00
8163.888691  1.001853  0.001289  51.54  13.47  1.69 11.30    36.29    35.00
8163.889336  1.001574  0.001299  53.48  12.00  1.70 10.63    36.92    35.00
8163.889899  1.002476  0.001301  54.49  11.69  1.70 10.31    37.62    35.00
8163.890451  1.000986  0.001310  55.61  12.50  1.71 10.53    39.00    35.00
8163.891005  1.000060  0.001320  57.38  10.85  1.72 10.47    40.35    35.00
8163.891560  0.998240  0.001329  60.13  10.65  1.73 11.34    42.17    35.00
8163.892116  0.998861  0.001330  61.88   9.59  1.73 10.95    43.77    35.00
8163.892671  1.002884  0.001347  62.55   9.02  1.74 10.61    46.05    35.00
8163.893237  1.003242  0.001359  66.46   7.25  1.75 10.43    48.73    35.00
8163.893792  1.001723  0.001357  68.04   5.97  1.75 10.75    51.81    35.00
8163.894349  1.002515  0.001370  69.08   4.93  1.76 10.80    55.75    35.00
8163.894917  1.001858  0.001381  71.15   3.58  1.77 10.99    60.12    35.00
8163.895472  1.000614  0.001391  72.37   4.26  1.78 11.28    65.21    35.00
8163.896028  1.001353  0.001404  73.32   3.21  1.79 11.06    70.74    35.00
8163.896582  0.999836  0.001402  75.94   2.00  1.79 10.99    77.49    35.00
8163.897143  1.005684  0.001422  76.72   1.69  1.80 10.66    85.61    35.00
